Seconds,High,Low,Open,Close,Qty
75,702.0,702.0,702.0,702.0,20.0
76,,,,702.0,
77,701.0,701.0,701.0,701.0,6.0
78,,,,701.0,
79,,,,701.0,
80,701.0,701.0,701.0,701.0,1.0
81,,,,701.0,
82,702.0,702.0,702.0,702.0,1.0
83,,,,702.0,
84,702.0,702.0,702.0,702.0,7.0
85,,,,702.0,
86,702.0,701.0,702.0,701.0,15.0
87,701.0,701.0,701.0,701.0,46.0
88,700.0,700.0,700.0,700.0,9.0
89,,,,700.0,
90,,,,700.0,
91,,,,700.0,
92,,,,700.0,
93,701.0,701.0,701.0,701.0,36.0
94,,,,701.0,
95,700.0,700.0,700.0,700.0,3.0
96,700.0,700.0,700.0,700.0,5.0
97,,,,700.0,
98,,,,700.0,
99,,,,700.0,
100,,,,700.0,
101,701.0,701.0,701.0,701.0,50.0
102,700.0,700.0,700.0,700.0,5.0
103,,,,700.0,
104,,,,700.0,
105,,,,700.0,
106,701.0,700.0,700.0,701.0,13.0
107,,,,701.0,
108,,,,701.0,
109,,,,701.0,
110,,,,701.0,
111,701.0,701.0,701.0,701.0,14.0
112,,,,701.0,
113,701.0,701.0,701.0,701.0,771.0
114,,,,701.0,
115,,,,701.0,
116,702.0,702.0,702.0,702.0,20.0
117,,,,702.0,
118,,,,702.0,
119,,,,702.0,
120,,,,702.0,
121,702.0,701.0,701.0,702.0,36.0
122,,,,702.0,
123,702.0,702.0,702.0,702.0,2.0
124,,,,702.0,
125,,,,702.0,
126,,,,702.0,
127,701.0,701.0,701.0,701.0,15.0
128,,,,701.0,
129,701.0,701.0,701.0,701.0,30.0
130,702.0,702.0,702.0,702.0,7.0
131,701.0,701.0,701.0,701.0,5.0
132,702.0,702.0,702.0,702.0,47.0
133,,,,702.0,
134,,,,702.0,
135,702.0,701.0,701.0,702.0,22.0
136,702.0,701.0,701.0,702.0,25.0
137,,,,702.0,
138,,,,702.0,
139,701.0,701.0,701.0,701.0,1.0
140,,,,701.0,
141,,,,701.0,
142,,,,701.0,
143,701.0,701.0,701.0,701.0,1.0
144,,,,701.0,
145,,,,701.0,
146,702.0,702.0,702.0,702.0,333.0
147,702.0,702.0,702.0,702.0,109.0
148,702.0,702.0,702.0,702.0,37.0
149,701.0,701.0,701.0,701.0,49.0
150,,,,701.0,
151,,,,701.0,
152,,,,701.0,
153,,,,701.0,
154,702.0,702.0,702.0,702.0,445.0
155,702.0,702.0,702.0,702.0,4.0
156,,,,702.0,
157,702.0,702.0,702.0,702.0,1.0
158,702.0,701.0,702.0,702.0,155.0
159,702.0,702.0,702.0,702.0,26.0
160,,,,702.0,
161,702.0,702.0,702.0,702.0,74.0
162,702.0,701.0,702.0,701.0,7.0
163,,,,701.0,
164,701.0,701.0,701.0,701.0,1.0
165,,,,701.0,
166,,,,701.0,
167,702.0,702.0,702.0,702.0,1.0
168,,,,702.0,
169,701.0,701.0,701.0,701.0,26.0
170,702.0,702.0,702.0,702.0,13.0
171,,,,702.0,
172,,,,702.0,
173,,,,702.0,
174,701.0,701.0,701.0,701.0,1.0
175,702.0,702.0,702.0,702.0,1.0
176,,,,702.0,
177,702.0,702.0,702.0,702.0,20.0
178,701.0,701.0,701.0,701.0,2.0
179,702.0,701.0,701.0,702.0,832.0
180,701.0,701.0,701.0,701.0,1.0
181,702.0,701.0,702.0,701.0,5.0
182,702.0,701.0,701.0,702.0,36.0
183,702.0,701.0,701.0,702.0,22.0
184,702.0,702.0,702.0,702.0,20.0
185,,,,702.0,
186,,,,702.0,
187,,,,702.0,
188,,,,702.0,
189,,,,702.0,
190,702.0,702.0,702.0,702.0,2.0
191,,,,702.0,
192,,,,702.0,
193,,,,702.0,
194,,,,702.0,
195,,,,702.0,
196,,,,702.0,
197,702.0,702.0,702.0,702.0,22.0
198,,,,702.0,
199,,,,702.0,
200,702.0,702.0,702.0,702.0,21.0
201,,,,702.0,
202,,,,702.0,
203,,,,702.0,
204,702.0,702.0,702.0,702.0,394.0
205,,,,702.0,
206,702.0,702.0,702.0,702.0,230.0
207,702.0,702.0,702.0,702.0,66.0
208,702.0,702.0,702.0,702.0,354.0
209,,,,702.0,
210,703.0,703.0,703.0,703.0,3.0
211,702.0,702.0,702.0,702.0,50.0
212,,,,702.0,
213,703.0,702.0,703.0,702.0,14.0
214,702.0,702.0,702.0,702.0,137.0
215,,,,702.0,
216,703.0,703.0,703.0,703.0,1.0
217,,,,703.0,
218,,,,703.0,
219,702.0,702.0,702.0,702.0,4.0
220,702.0,702.0,702.0,702.0,4.0
221,,,,702.0,
222,,,,702.0,
223,,,,702.0,
224,,,,702.0,
225,703.0,703.0,703.0,703.0,274.0
226,,,,703.0,
227,703.0,702.0,703.0,702.0,34.0
228,702.0,702.0,702.0,702.0,2.0
229,,,,702.0,
230,702.0,702.0,702.0,702.0,102.0
231,703.0,702.0,702.0,702.0,217.0
232,702.0,702.0,702.0,702.0,1.0
233,,,,702.0,
234,702.0,701.0,701.0,702.0,25.0
235,,,,702.0,
236,701.0,701.0,701.0,701.0,17.0
237,,,,701.0,
238,,,,701.0,
239,,,,701.0,
240,702.0,702.0,702.0,702.0,2.0
241,702.0,701.0,701.0,702.0,42.0
242,,,,702.0,
243,702.0,701.0,702.0,701.0,4.0
244,,,,701.0,
245,701.0,701.0,701.0,701.0,1.0
246,,,,701.0,
247,,,,701.0,
248,701.0,701.0,701.0,701.0,7.0
249,702.0,702.0,702.0,702.0,34.0
250,702.0,702.0,702.0,702.0,16.0
251,701.0,701.0,701.0,701.0,5.0
252,,,,701.0,
253,,,,701.0,
254,702.0,701.0,701.0,702.0,8.0
255,,,,702.0,
256,,,,702.0,
257,,,,702.0,
258,,,,702.0,
259,701.0,701.0,701.0,701.0,52.0
260,,,,701.0,
261,701.0,701.0,701.0,701.0,5.0
262,,,,701.0,
263,,,,701.0,
264,,,,701.0,
265,,,,701.0,
266,702.0,702.0,702.0,702.0,12.0
267,,,,702.0,
268,701.0,701.0,701.0,701.0,1.0
269,702.0,702.0,702.0,702.0,40.0
270,702.0,702.0,702.0,702.0,13.0
271,702.0,702.0,702.0,702.0,239.0
272,702.0,701.0,701.0,701.0,383.0
273,701.0,701.0,701.0,701.0,1.0
274,701.0,701.0,701.0,701.0,1.0
275,702.0,701.0,702.0,701.0,15.0
276,701.0,701.0,701.0,701.0,1.0
277,701.0,701.0,701.0,701.0,101.0
278,,,,701.0,
279,701.0,701.0,701.0,701.0,42.0
280,,,,701.0,
281,702.0,702.0,702.0,702.0,7.0
282,701.0,701.0,701.0,701.0,1.0
283,,,,701.0,
284,702.0,702.0,702.0,702.0,36.0
285,,,,702.0,
286,701.0,701.0,701.0,701.0,4.0
287,,,,701.0,
288,,,,701.0,
289,,,,701.0,
290,702.0,702.0,702.0,702.0,6.0
291,,,,702.0,
292,,,,702.0,
293,702.0,702.0,702.0,702.0,19.0
294,,,,702.0,
295,701.0,701.0,701.0,701.0,1.0
296,702.0,702.0,702.0,702.0,3.0
297,,,,702.0,
298,702.0,702.0,702.0,702.0,2.0
299,702.0,702.0,702.0,702.0,20.0
300,,,,702.0,
301,702.0,702.0,702.0,702.0,17.0
302,,,,702.0,
303,,,,702.0,
304,,,,702.0,
305,,,,702.0,
306,,,,702.0,
307,,,,702.0,
308,702.0,702.0,702.0,702.0,7.0
309,,,,702.0,
310,,,,702.0,
311,,,,702.0,
312,,,,702.0,
313,,,,702.0,
314,,,,702.0,
315,,,,702.0,
316,,,,702.0,
317,,,,702.0,
318,,,,702.0,
319,702.0,702.0,702.0,702.0,12.0
320,,,,702.0,
321,,,,702.0,
322,,,,702.0,
323,702.0,702.0,702.0,702.0,1.0
324,702.0,702.0,702.0,702.0,14.0
325,702.0,701.0,702.0,701.0,37.0
326,702.0,702.0,702.0,702.0,14.0
327,,,,702.0,
328,,,,702.0,
329,,,,702.0,
330,,,,702.0,
331,,,,702.0,
332,,,,702.0,
333,,,,702.0,
334,701.0,701.0,701.0,701.0,1.0
335,,,,701.0,
336,702.0,701.0,702.0,701.0,8.0
337,,,,701.0,
338,,,,701.0,
339,,,,701.0,
340,,,,701.0,
341,,,,701.0,
342,,,,701.0,
343,,,,701.0,
344,701.0,701.0,701.0,701.0,2.0
345,,,,701.0,
346,,,,701.0,
347,701.0,701.0,701.0,701.0,3.0
348,,,,701.0,
349,701.0,700.0,701.0,701.0,1189.0
350,700.0,700.0,700.0,700.0,3.0
351,701.0,701.0,701.0,701.0,15.0
352,700.0,700.0,700.0,700.0,2.0
353,700.0,700.0,700.0,700.0,1.0
354,,,,700.0,
355,,,,700.0,
356,,,,700.0,
357,700.0,700.0,700.0,700.0,1.0
358,,,,700.0,
359,701.0,701.0,701.0,701.0,1.0
360,701.0,701.0,701.0,701.0,56.0
361,701.0,700.0,701.0,700.0,85.0
362,,,,700.0,
363,701.0,701.0,701.0,701.0,32.0
364,,,,701.0,
365,,,,701.0,
366,,,,701.0,
367,,,,701.0,
368,701.0,701.0,701.0,701.0,83.0
369,702.0,701.0,701.0,702.0,22.0
370,701.0,701.0,701.0,701.0,20.0
371,,,,701.0,
372,,,,701.0,
373,701.0,701.0,701.0,701.0,1.0
374,,,,701.0,
375,,,,701.0,
376,,,,701.0,
377,701.0,701.0,701.0,701.0,1.0
378,,,,701.0,
379,,,,701.0,
380,,,,701.0,
381,,,,701.0,
382,701.0,701.0,701.0,701.0,1.0
383,,,,701.0,
384,,,,701.0,
385,,,,701.0,
386,,,,701.0,
387,701.0,701.0,701.0,701.0,17.0
388,701.0,701.0,701.0,701.0,2.0
389,701.0,701.0,701.0,701.0,53.0
390,,,,701.0,
391,701.0,701.0,701.0,701.0,5.0
392,701.0,701.0,701.0,701.0,1.0
393,,,,701.0,
394,,,,701.0,
395,701.0,701.0,701.0,701.0,40.0
396,701.0,701.0,701.0,701.0,10.0
397,702.0,701.0,701.0,702.0,6.0
398,,,,702.0,
399,701.0,701.0,701.0,701.0,1.0
400,,,,701.0,
401,,,,701.0,
402,,,,701.0,
403,,,,701.0,
404,,,,701.0,
405,702.0,701.0,701.0,702.0,22.0
406,,,,702.0,
407,701.0,701.0,701.0,701.0,1.0
408,,,,701.0,
409,701.0,701.0,701.0,701.0,18.0
410,702.0,701.0,701.0,702.0,12.0
411,702.0,701.0,701.0,701.0,115.0
412,,,,701.0,
413,,,,701.0,
414,702.0,701.0,701.0,701.0,114.0
415,701.0,701.0,701.0,701.0,1236.0
416,701.0,700.0,700.0,701.0,11.0
417,701.0,700.0,700.0,701.0,678.0
418,,,,701.0,
419,,,,701.0,
420,700.0,700.0,700.0,700.0,7.0
421,700.0,700.0,700.0,700.0,10.0
422,700.0,700.0,700.0,700.0,340.0
423,,,,700.0,
424,700.0,700.0,700.0,700.0,92.0
425,,,,700.0,
426,,,,700.0,
427,700.0,700.0,700.0,700.0,3.0
428,,,,700.0,
429,700.0,700.0,700.0,700.0,1.0
430,,,,700.0,
431,700.0,700.0,700.0,700.0,37.0
432,700.0,700.0,700.0,700.0,1.0
433,,,,700.0,
434,701.0,701.0,701.0,701.0,20.0
435,700.0,700.0,700.0,700.0,5.0
436,,,,700.0,
437,,,,700.0,
438,701.0,701.0,701.0,701.0,35.0
439,,,,701.0,
440,700.0,700.0,700.0,700.0,3.0
441,,,,700.0,
442,700.0,700.0,700.0,700.0,4.0
443,700.0,700.0,700.0,700.0,1.0
444,,,,700.0,
445,,,,700.0,
446,700.0,700.0,700.0,700.0,50.0
447,700.0,700.0,700.0,700.0,5.0
448,701.0,700.0,700.0,701.0,14.0
449,,,,701.0,
450,701.0,701.0,701.0,701.0,11.0
451,700.0,700.0,700.0,700.0,1.0
452,701.0,700.0,700.0,701.0,10.0
453,700.0,700.0,700.0,700.0,3.0
454,700.0,700.0,700.0,700.0,1.0
455,,,,700.0,
456,,,,700.0,
457,,,,700.0,
458,,,,700.0,
459,,,,700.0,
460,,,,700.0,
461,701.0,701.0,701.0,701.0,31.0
462,700.0,700.0,700.0,700.0,4.0
463,701.0,700.0,701.0,700.0,4.0
464,700.0,700.0,700.0,700.0,10.0
465,700.0,700.0,700.0,700.0,1.0
466,700.0,700.0,700.0,700.0,1.0
467,,,,700.0,
468,701.0,701.0,701.0,701.0,10.0
469,,,,701.0,
470,701.0,700.0,701.0,700.0,246.0
471,701.0,701.0,701.0,701.0,558.0
472,702.0,701.0,702.0,701.0,266.0
473,701.0,701.0,701.0,701.0,12.0
474,,,,701.0,
475,,,,701.0,
476,702.0,702.0,702.0,702.0,1.0
477,,,,702.0,
478,,,,702.0,
479,,,,702.0,
480,702.0,702.0,702.0,702.0,1.0
481,,,,702.0,
482,701.0,701.0,701.0,701.0,4.0
483,,,,701.0,
484,702.0,702.0,702.0,702.0,9.0
485,,,,702.0,
486,,,,702.0,
487,,,,702.0,
488,,,,702.0,
489,,,,702.0,
490,702.0,702.0,702.0,702.0,5.0
491,,,,702.0,
492,701.0,701.0,701.0,701.0,4.0
493,702.0,702.0,702.0,702.0,1.0
494,,,,702.0,
495,,,,702.0,
496,,,,702.0,
497,,,,702.0,
498,,,,702.0,
499,702.0,702.0,702.0,702.0,8.0
500,,,,702.0,
501,,,,702.0,
502,701.0,701.0,701.0,701.0,9.0
503,702.0,701.0,701.0,702.0,641.0
504,701.0,701.0,701.0,701.0,42.0
505,701.0,701.0,701.0,701.0,1.0
506,,,,701.0,
507,701.0,701.0,701.0,701.0,386.0
508,701.0,701.0,701.0,701.0,3.0
509,,,,701.0,
510,,,,701.0,
511,701.0,701.0,701.0,701.0,3.0
512,700.0,700.0,700.0,700.0,1.0
513,,,,700.0,
514,,,,700.0,
515,,,,700.0,
516,,,,700.0,
517,701.0,701.0,701.0,701.0,1.0
518,,,,701.0,
519,,,,701.0,
520,,,,701.0,
521,700.0,700.0,700.0,700.0,4.0
522,,,,700.0,
523,,,,700.0,
524,,,,700.0,
525,701.0,701.0,701.0,701.0,1.0
526,701.0,701.0,701.0,701.0,369.0
527,,,,701.0,
528,,,,701.0,
529,701.0,701.0,701.0,701.0,11.0
530,701.0,701.0,701.0,701.0,104.0
531,701.0,701.0,701.0,701.0,47.0
532,701.0,701.0,701.0,701.0,249.0
533,,,,701.0,
534,,,,701.0,
535,700.0,700.0,700.0,700.0,20.0
536,,,,700.0,
537,,,,700.0,
538,,,,700.0,
539,700.0,700.0,700.0,700.0,1036.0
540,,,,700.0,
541,699.0,699.0,699.0,699.0,4.0
542,700.0,699.0,700.0,699.0,25.0
543,,,,699.0,
544,700.0,700.0,700.0,700.0,3.0
545,700.0,700.0,700.0,700.0,2.0
546,700.0,700.0,700.0,700.0,68.0
547,700.0,700.0,700.0,700.0,103.0
548,,,,700.0,
549,,,,700.0,
550,,,,700.0,
551,,,,700.0,
552,,,,700.0,
553,701.0,701.0,701.0,701.0,3.0
554,701.0,701.0,701.0,701.0,20.0
555,701.0,700.0,701.0,700.0,6.0
556,700.0,700.0,700.0,700.0,1.0
557,,,,700.0,
558,,,,700.0,
559,700.0,700.0,700.0,700.0,3.0
560,,,,700.0,
561,700.0,700.0,700.0,700.0,2.0
562,,,,700.0,
563,700.0,700.0,700.0,700.0,31.0
564,701.0,701.0,701.0,701.0,3.0
565,700.0,700.0,700.0,700.0,3.0
566,,,,700.0,
567,700.0,700.0,700.0,700.0,3.0
568,701.0,701.0,701.0,701.0,1.0
569,,,,701.0,
570,,,,701.0,
571,701.0,701.0,701.0,701.0,5.0
572,700.0,700.0,700.0,700.0,1.0
573,700.0,700.0,700.0,700.0,30.0
574,701.0,701.0,701.0,701.0,1.0
575,700.0,700.0,700.0,700.0,28.0
576,700.0,699.0,699.0,700.0,891.0
577,,,,700.0,
578,699.0,699.0,699.0,699.0,15.0
579,700.0,700.0,700.0,700.0,1.0
580,699.0,699.0,699.0,699.0,3.0
581,700.0,700.0,700.0,700.0,4.0
582,700.0,700.0,700.0,700.0,163.0
583,701.0,701.0,701.0,701.0,1.0
584,701.0,700.0,700.0,701.0,5.0
585,700.0,700.0,700.0,700.0,436.0
586,,,,700.0,
587,701.0,701.0,701.0,701.0,2.0
588,701.0,700.0,700.0,701.0,396.0
589,700.0,699.0,699.0,700.0,5.0
590,,,,700.0,
591,700.0,700.0,700.0,700.0,1.0
592,,,,700.0,
593,700.0,700.0,700.0,700.0,2.0
594,,,,700.0,
595,700.0,699.0,700.0,699.0,5.0
596,,,,699.0,
597,700.0,700.0,700.0,700.0,2.0
598,,,,700.0,
599,,,,700.0,
600,700.0,700.0,700.0,700.0,1.0
601,700.0,699.0,699.0,700.0,16.0
602,,,,700.0,
603,700.0,700.0,700.0,700.0,20.0
604,700.0,700.0,700.0,700.0,1.0
605,700.0,700.0,700.0,700.0,2.0
606,,,,700.0,
607,,,,700.0,
608,700.0,700.0,700.0,700.0,2.0
609,700.0,700.0,700.0,700.0,2.0
610,,,,700.0,
611,700.0,699.0,699.0,700.0,31.0
612,700.0,700.0,700.0,700.0,1.0
613,,,,700.0,
614,700.0,700.0,700.0,700.0,3.0
615,700.0,700.0,700.0,700.0,1.0
616,699.0,699.0,699.0,699.0,2.0
617,700.0,700.0,700.0,700.0,1.0
618,700.0,700.0,700.0,700.0,2.0
619,700.0,700.0,700.0,700.0,1.0
620,700.0,700.0,700.0,700.0,1.0
621,700.0,700.0,700.0,700.0,267.0
622,700.0,700.0,700.0,700.0,37.0
623,700.0,700.0,700.0,700.0,14.0
624,700.0,700.0,700.0,700.0,5.0
625,,,,700.0,
626,700.0,700.0,700.0,700.0,1.0
627,,,,700.0,
628,,,,700.0,
629,,,,700.0,
630,,,,700.0,
631,700.0,700.0,700.0,700.0,6.0
632,700.0,700.0,700.0,700.0,85.0
633,700.0,700.0,700.0,700.0,4.0
634,700.0,700.0,700.0,700.0,18.0
635,,,,700.0,
636,,,,700.0,
637,,,,700.0,
638,,,,700.0,
639,,,,700.0,
640,699.0,699.0,699.0,699.0,15.0
641,700.0,700.0,700.0,700.0,6.0
642,,,,700.0,
643,700.0,700.0,700.0,700.0,1143.0
644,700.0,700.0,700.0,700.0,4.0
645,,,,700.0,
646,700.0,700.0,700.0,700.0,1.0
647,,,,700.0,
648,,,,700.0,
649,,,,700.0,
650,,,,700.0,
651,700.0,700.0,700.0,700.0,20.0
652,,,,700.0,
653,,,,700.0,
654,,,,700.0,
655,,,,700.0,
656,,,,700.0,
657,700.0,700.0,700.0,700.0,36.0
658,,,,700.0,
659,,,,700.0,
660,,,,700.0,
661,,,,700.0,
662,700.0,699.0,700.0,699.0,2.0
663,699.0,699.0,699.0,699.0,1.0
664,,,,699.0,
665,,,,699.0,
666,,,,699.0,
667,,,,699.0,
668,,,,699.0,
669,,,,699.0,
670,,,,699.0,
671,699.0,699.0,699.0,699.0,30.0
672,,,,699.0,
673,699.0,699.0,699.0,699.0,250.0
674,700.0,700.0,700.0,700.0,1.0
675,,,,700.0,
676,,,,700.0,
677,,,,700.0,
678,,,,700.0,
679,,,,700.0,
680,,,,700.0,
681,,,,700.0,
682,,,,700.0,
683,699.0,699.0,699.0,699.0,80.0
684,699.0,699.0,699.0,699.0,376.0
685,699.0,699.0,699.0,699.0,60.0
686,,,,699.0,
687,,,,699.0,
688,,,,699.0,
689,,,,699.0,
690,,,,699.0,
691,,,,699.0,
692,,,,699.0,
693,700.0,700.0,700.0,700.0,400.0
694,700.0,700.0,700.0,700.0,4.0
695,,,,700.0,
696,699.0,699.0,699.0,699.0,55.0
697,,,,699.0,
698,,,,699.0,
699,700.0,700.0,700.0,700.0,35.0
700,699.0,699.0,699.0,699.0,5.0
701,,,,699.0,
702,,,,699.0,
703,,,,699.0,
704,700.0,700.0,700.0,700.0,20.0
705,,,,700.0,
706,,,,700.0,
707,700.0,700.0,700.0,700.0,2.0
708,,,,700.0,
709,699.0,699.0,699.0,699.0,1.0
710,,,,699.0,
711,,,,699.0,
712,700.0,699.0,700.0,699.0,1296.0
713,699.0,699.0,699.0,699.0,4.0
714,,,,699.0,
715,700.0,700.0,700.0,700.0,4.0
716,699.0,699.0,699.0,699.0,47.0
717,,,,699.0,
718,,,,699.0,
719,699.0,699.0,699.0,699.0,545.0
720,,,,699.0,
721,,,,699.0,
722,,,,699.0,
723,,,,699.0,
724,699.0,699.0,699.0,699.0,1.0
725,700.0,700.0,700.0,700.0,2.0
726,699.0,699.0,699.0,699.0,71.0
727,699.0,699.0,699.0,699.0,10.0
728,,,,699.0,
729,,,,699.0,
730,698.0,698.0,698.0,698.0,2.0
731,699.0,699.0,699.0,699.0,12.0
732,,,,699.0,
733,698.0,698.0,698.0,698.0,22.0
734,,,,698.0,
735,,,,698.0,
736,,,,698.0,
737,698.0,698.0,698.0,698.0,710.0
738,698.0,697.0,698.0,698.0,608.0
739,,,,698.0,
740,,,,698.0,
741,,,,698.0,
742,697.0,697.0,697.0,697.0,250.0
743,697.0,697.0,697.0,697.0,8.0
744,697.0,696.0,697.0,697.0,264.0
745,,,,697.0,
746,,,,697.0,
747,,,,697.0,
748,698.0,697.0,698.0,697.0,168.0
749,698.0,698.0,698.0,698.0,9.0
750,697.0,697.0,697.0,697.0,20.0
751,,,,697.0,
752,,,,697.0,
753,,,,697.0,
754,,,,697.0,
755,,,,697.0,
756,,,,697.0,
757,698.0,698.0,698.0,698.0,21.0
758,697.0,697.0,697.0,697.0,314.0
759,696.0,696.0,696.0,696.0,2.0
760,696.0,696.0,696.0,696.0,100.0
761,,,,696.0,
762,,,,696.0,
763,697.0,697.0,697.0,697.0,6.0
764,697.0,696.0,696.0,697.0,41.0
765,697.0,697.0,697.0,697.0,1.0
766,,,,697.0,
767,697.0,697.0,697.0,697.0,1.0
768,,,,697.0,
769,,,,697.0,
770,697.0,697.0,697.0,697.0,194.0
771,697.0,697.0,697.0,697.0,29.0
772,,,,697.0,
773,697.0,697.0,697.0,697.0,1.0
774,696.0,696.0,696.0,696.0,30.0
775,,,,696.0,
776,696.0,696.0,696.0,696.0,50.0
777,,,,696.0,
778,,,,696.0,
779,,,,696.0,
780,697.0,697.0,697.0,697.0,1.0
781,697.0,696.0,696.0,697.0,102.0
782,,,,697.0,
783,697.0,697.0,697.0,697.0,1.0
784,697.0,697.0,697.0,697.0,20.0
785,698.0,698.0,698.0,698.0,15.0
786,697.0,697.0,697.0,697.0,1.0
787,697.0,697.0,697.0,697.0,5.0
788,698.0,697.0,697.0,698.0,5.0
789,,,,698.0,
790,,,,698.0,
791,,,,698.0,
792,,,,698.0,
793,,,,698.0,
794,,,,698.0,
795,697.0,697.0,697.0,697.0,100.0
796,698.0,698.0,698.0,698.0,51.0
797,697.0,697.0,697.0,697.0,2.0
798,698.0,698.0,698.0,698.0,38.0
799,,,,698.0,
800,,,,698.0,
801,,,,698.0,
802,,,,698.0,
803,698.0,697.0,697.0,698.0,212.0
804,,,,698.0,
805,,,,698.0,
806,,,,698.0,
807,,,,698.0,
808,,,,698.0,
809,,,,698.0,
810,698.0,698.0,698.0,698.0,20.0
811,,,,698.0,
812,697.0,697.0,697.0,697.0,1.0
813,,,,697.0,
814,697.0,697.0,697.0,697.0,957.0
815,,,,697.0,
816,697.0,697.0,697.0,697.0,3.0
817,,,,697.0,
818,,,,697.0,
819,698.0,697.0,697.0,698.0,409.0
820,698.0,698.0,698.0,698.0,59.0
821,,,,698.0,
822,698.0,698.0,698.0,698.0,1.0
823,,,,698.0,
824,697.0,697.0,697.0,697.0,60.0
825,,,,697.0,
826,,,,697.0,
827,,,,697.0,
828,,,,697.0,
829,697.0,697.0,697.0,697.0,1.0
830,697.0,697.0,697.0,697.0,5.0
831,,,,697.0,
832,,,,697.0,
833,,,,697.0,
834,,,,697.0,
835,,,,697.0,
836,,,,697.0,
837,,,,697.0,
838,,,,697.0,
839,,,,697.0,
840,,,,697.0,
841,697.0,697.0,697.0,697.0,1.0
842,,,,697.0,
843,697.0,697.0,697.0,697.0,1.0
844,,,,697.0,
845,697.0,697.0,697.0,697.0,420.0
846,,,,697.0,
847,697.0,697.0,697.0,697.0,102.0
848,697.0,696.0,696.0,696.0,41.0
849,697.0,696.0,696.0,697.0,4.0
850,,,,697.0,
851,697.0,696.0,696.0,697.0,49.0
852,697.0,696.0,696.0,697.0,16.0
853,,,,697.0,
854,,,,697.0,
855,,,,697.0,
856,697.0,697.0,697.0,697.0,10.0
857,696.0,696.0,696.0,696.0,6.0
858,,,,696.0,
859,,,,696.0,
860,,,,696.0,
861,,,,696.0,
862,696.0,696.0,696.0,696.0,1.0
863,696.0,696.0,696.0,696.0,209.0
864,,,,696.0,
865,,,,696.0,
866,,,,696.0,
867,,,,696.0,
868,,,,696.0,
869,,,,696.0,
870,,,,696.0,
871,,,,696.0,
872,,,,696.0,
873,,,,696.0,
874,,,,696.0,
875,696.0,696.0,696.0,696.0,50.0
876,697.0,697.0,697.0,697.0,7.0
877,,,,697.0,
878,,,,697.0,
879,697.0,697.0,697.0,697.0,23.0
880,697.0,697.0,697.0,697.0,3.0
881,,,,697.0,
882,,,,697.0,
883,,,,697.0,
884,,,,697.0,
885,697.0,697.0,697.0,697.0,759.0
886,697.0,697.0,697.0,697.0,6.0
887,697.0,697.0,697.0,697.0,1.0
888,697.0,697.0,697.0,697.0,30.0
889,,,,697.0,
890,697.0,697.0,697.0,697.0,5.0
891,,,,697.0,
892,697.0,697.0,697.0,697.0,1.0
893,,,,697.0,
894,,,,697.0,
