Seconds,High,Low,Open,Close,Qty
153,,,,684.0,
154,,,,684.0,
155,,,,684.0,
156,,,,684.0,
157,,,,684.0,
158,,,,684.0,
159,,,,684.0,
160,,,,684.0,
161,,,,684.0,
162,,,,684.0,
163,684.0,684.0,684.0,684.0,1.0
164,684.0,684.0,684.0,684.0,305.0
165,,,,684.0,
166,,,,684.0,
167,,,,684.0,
168,,,,684.0,
169,684.0,684.0,684.0,684.0,10.0
170,685.0,684.0,685.0,684.0,60.0
171,,,,684.0,
172,,,,684.0,
173,,,,684.0,
174,,,,684.0,
175,,,,684.0,
176,684.0,684.0,684.0,684.0,9.0
177,,,,684.0,
178,,,,684.0,
179,,,,684.0,
180,,,,684.0,
181,,,,684.0,
182,,,,684.0,
183,684.0,684.0,684.0,684.0,179.0
184,,,,684.0,
185,,,,684.0,
186,,,,684.0,
187,,,,684.0,
188,685.0,685.0,685.0,685.0,1.0
189,,,,685.0,
190,,,,685.0,
191,,,,685.0,
192,,,,685.0,
193,684.0,684.0,684.0,684.0,10.0
194,,,,684.0,
195,684.0,684.0,684.0,684.0,4.0
196,684.0,684.0,684.0,684.0,103.0
197,,,,684.0,
198,,,,684.0,
199,684.0,684.0,684.0,684.0,5.0
200,,,,684.0,
201,684.0,684.0,684.0,684.0,108.0
202,,,,684.0,
203,,,,684.0,
204,,,,684.0,
205,,,,684.0,
206,684.0,684.0,684.0,684.0,40.0
207,685.0,685.0,685.0,685.0,120.0
208,684.0,684.0,684.0,684.0,1.0
209,,,,684.0,
210,,,,684.0,
211,,,,684.0,
212,,,,684.0,
213,,,,684.0,
214,,,,684.0,
215,,,,684.0,
216,,,,684.0,
217,,,,684.0,
218,,,,684.0,
219,,,,684.0,
220,,,,684.0,
221,,,,684.0,
222,,,,684.0,
223,684.0,684.0,684.0,684.0,1.0
224,,,,684.0,
225,684.0,684.0,684.0,684.0,8.0
226,,,,684.0,
227,,,,684.0,
228,,,,684.0,
229,,,,684.0,
230,,,,684.0,
231,,,,684.0,
232,,,,684.0,
233,,,,684.0,
234,,,,684.0,
235,,,,684.0,
236,,,,684.0,
237,,,,684.0,
238,684.0,684.0,684.0,684.0,1.0
239,,,,684.0,
240,,,,684.0,
241,,,,684.0,
242,,,,684.0,
243,,,,684.0,
244,,,,684.0,
245,,,,684.0,
246,685.0,685.0,685.0,685.0,32.0
247,,,,685.0,
248,685.0,685.0,685.0,685.0,425.0
249,,,,685.0,
250,686.0,686.0,686.0,686.0,290.0
251,686.0,686.0,686.0,686.0,16.0
252,,,,686.0,
253,686.0,686.0,686.0,686.0,12.0
254,686.0,686.0,686.0,686.0,10.0
255,,,,686.0,
256,,,,686.0,
257,686.0,685.0,685.0,686.0,103.0
258,,,,686.0,
259,686.0,686.0,686.0,686.0,88.0
260,,,,686.0,
261,,,,686.0,
262,,,,686.0,
263,686.0,686.0,686.0,686.0,8.0
264,,,,686.0,
265,686.0,686.0,686.0,686.0,32.0
266,,,,686.0,
267,,,,686.0,
268,,,,686.0,
269,,,,686.0,
270,,,,686.0,
271,,,,686.0,
272,,,,686.0,
273,,,,686.0,
274,,,,686.0,
275,,,,686.0,
276,,,,686.0,
277,,,,686.0,
278,,,,686.0,
279,,,,686.0,
280,,,,686.0,
281,686.0,686.0,686.0,686.0,36.0
282,686.0,686.0,686.0,686.0,13.0
283,,,,686.0,
284,685.0,685.0,685.0,685.0,1.0
285,,,,685.0,
286,,,,685.0,
287,,,,685.0,
288,,,,685.0,
289,,,,685.0,
290,,,,685.0,
291,685.0,685.0,685.0,685.0,7.0
292,,,,685.0,
293,,,,685.0,
294,,,,685.0,
295,,,,685.0,
296,,,,685.0,
297,,,,685.0,
298,685.0,685.0,685.0,685.0,1.0
299,,,,685.0,
300,,,,685.0,
301,,,,685.0,
302,,,,685.0,
303,685.0,685.0,685.0,685.0,60.0
304,686.0,686.0,686.0,686.0,27.0
305,686.0,686.0,686.0,686.0,13.0
306,,,,686.0,
307,686.0,686.0,686.0,686.0,106.0
308,,,,686.0,
309,,,,686.0,
310,,,,686.0,
311,,,,686.0,
312,,,,686.0,
313,,,,686.0,
314,,,,686.0,
315,,,,686.0,
316,,,,686.0,
317,,,,686.0,
318,685.0,685.0,685.0,685.0,7.0
319,686.0,686.0,686.0,686.0,3.0
320,685.0,684.0,685.0,685.0,207.0
321,,,,685.0,
322,685.0,685.0,685.0,685.0,8.0
323,,,,685.0,
324,,,,685.0,
325,685.0,685.0,685.0,685.0,370.0
326,,,,685.0,
327,685.0,684.0,684.0,685.0,122.0
328,685.0,685.0,685.0,685.0,3.0
329,685.0,684.0,684.0,685.0,45.0
330,,,,685.0,
331,685.0,684.0,684.0,685.0,41.0
332,685.0,684.0,685.0,684.0,61.0
333,,,,684.0,
334,685.0,685.0,685.0,685.0,9.0
335,685.0,685.0,685.0,685.0,34.0
336,685.0,685.0,685.0,685.0,205.0
337,,,,685.0,
338,685.0,685.0,685.0,685.0,1.0
339,685.0,685.0,685.0,685.0,64.0
340,,,,685.0,
341,,,,685.0,
342,,,,685.0,
343,,,,685.0,
344,,,,685.0,
345,,,,685.0,
346,,,,685.0,
347,,,,685.0,
348,,,,685.0,
349,,,,685.0,
350,686.0,685.0,686.0,685.0,105.0
351,685.0,685.0,685.0,685.0,146.0
352,,,,685.0,
353,,,,685.0,
354,,,,685.0,
355,685.0,685.0,685.0,685.0,44.0
356,,,,685.0,
357,,,,685.0,
358,684.0,684.0,684.0,684.0,1.0
359,,,,684.0,
360,,,,684.0,
361,,,,684.0,
362,,,,684.0,
363,,,,684.0,
364,685.0,685.0,685.0,685.0,2.0
365,,,,685.0,
366,684.0,684.0,684.0,684.0,5.0
367,685.0,685.0,685.0,685.0,3.0
368,685.0,685.0,685.0,685.0,29.0
369,,,,685.0,
370,,,,685.0,
371,,,,685.0,
372,,,,685.0,
373,684.0,684.0,684.0,684.0,1.0
374,,,,684.0,
375,,,,684.0,
376,,,,684.0,
377,685.0,685.0,685.0,685.0,1.0
378,,,,685.0,
379,685.0,685.0,685.0,685.0,3.0
380,685.0,685.0,685.0,685.0,148.0
381,,,,685.0,
382,,,,685.0,
383,,,,685.0,
384,685.0,684.0,685.0,685.0,133.0
385,,,,685.0,
386,,,,685.0,
387,684.0,684.0,684.0,684.0,8.0
388,,,,684.0,
389,,,,684.0,
390,,,,684.0,
391,,,,684.0,
392,,,,684.0,
393,684.0,684.0,684.0,684.0,65.0
394,684.0,683.0,683.0,684.0,522.0
395,,,,684.0,
396,,,,684.0,
397,,,,684.0,
398,,,,684.0,
399,683.0,683.0,683.0,683.0,300.0
400,683.0,682.0,682.0,683.0,429.0
401,682.0,682.0,682.0,682.0,363.0
402,682.0,682.0,682.0,682.0,215.0
403,682.0,681.0,681.0,682.0,85.0
404,,,,682.0,
405,,,,682.0,
406,,,,682.0,
407,,,,682.0,
408,681.0,681.0,681.0,681.0,1.0
409,,,,681.0,
410,682.0,682.0,682.0,682.0,1.0
411,,,,682.0,
412,681.0,681.0,681.0,681.0,9.0
413,,,,681.0,
414,,,,681.0,
415,,,,681.0,
416,,,,681.0,
417,,,,681.0,
418,681.0,681.0,681.0,681.0,1.0
419,,,,681.0,
420,,,,681.0,
421,,,,681.0,
422,,,,681.0,
423,,,,681.0,
424,,,,681.0,
425,682.0,682.0,682.0,682.0,470.0
426,681.0,681.0,681.0,681.0,480.0
427,682.0,682.0,682.0,682.0,1.0
428,,,,682.0,
429,,,,682.0,
430,681.0,681.0,681.0,681.0,18.0
431,,,,681.0,
432,,,,681.0,
433,,,,681.0,
434,,,,681.0,
435,,,,681.0,
436,,,,681.0,
437,,,,681.0,
438,,,,681.0,
439,,,,681.0,
440,,,,681.0,
441,,,,681.0,
442,,,,681.0,
443,,,,681.0,
444,681.0,681.0,681.0,681.0,152.0
445,682.0,682.0,682.0,682.0,508.0
446,681.0,681.0,681.0,681.0,22.0
447,,,,681.0,
448,681.0,681.0,681.0,681.0,1.0
449,,,,681.0,
450,,,,681.0,
451,,,,681.0,
452,,,,681.0,
453,,,,681.0,
454,,,,681.0,
455,,,,681.0,
456,,,,681.0,
457,,,,681.0,
458,,,,681.0,
459,681.0,681.0,681.0,681.0,1.0
460,,,,681.0,
461,,,,681.0,
462,,,,681.0,
463,681.0,681.0,681.0,681.0,1.0
464,,,,681.0,
465,681.0,681.0,681.0,681.0,266.0
466,681.0,681.0,681.0,681.0,90.0
467,681.0,681.0,681.0,681.0,288.0
468,681.0,681.0,681.0,681.0,63.0
469,,,,681.0,
470,,,,681.0,
471,,,,681.0,
472,,,,681.0,
473,,,,681.0,
474,,,,681.0,
475,,,,681.0,
476,,,,681.0,
477,682.0,682.0,682.0,682.0,1.0
478,,,,682.0,
479,,,,682.0,
480,681.0,681.0,681.0,681.0,9.0
481,,,,681.0,
482,,,,681.0,
483,,,,681.0,
484,,,,681.0,
485,,,,681.0,
486,,,,681.0,
487,681.0,681.0,681.0,681.0,3.0
488,,,,681.0,
489,682.0,682.0,682.0,682.0,2.0
490,,,,682.0,
491,,,,682.0,
492,,,,682.0,
493,681.0,681.0,681.0,681.0,1.0
494,,,,681.0,
495,,,,681.0,
496,,,,681.0,
497,,,,681.0,
498,,,,681.0,
499,681.0,681.0,681.0,681.0,2.0
500,,,,681.0,
501,,,,681.0,
502,,,,681.0,
503,,,,681.0,
504,,,,681.0,
505,,,,681.0,
506,,,,681.0,
507,681.0,681.0,681.0,681.0,1.0
508,682.0,681.0,682.0,681.0,2.0
509,682.0,682.0,682.0,682.0,5.0
510,682.0,682.0,682.0,682.0,130.0
511,,,,682.0,
512,,,,682.0,
513,,,,682.0,
514,682.0,682.0,682.0,682.0,3.0
515,682.0,682.0,682.0,682.0,100.0
516,,,,682.0,
517,682.0,682.0,682.0,682.0,2.0
518,,,,682.0,
519,682.0,682.0,682.0,682.0,1.0
520,682.0,682.0,682.0,682.0,3.0
521,,,,682.0,
522,,,,682.0,
523,682.0,681.0,682.0,681.0,4.0
524,,,,681.0,
525,682.0,682.0,682.0,682.0,6.0
526,,,,682.0,
527,,,,682.0,
528,682.0,682.0,682.0,682.0,3.0
529,,,,682.0,
530,,,,682.0,
531,682.0,682.0,682.0,682.0,3.0
532,,,,682.0,
533,,,,682.0,
534,682.0,682.0,682.0,682.0,3.0
535,,,,682.0,
536,,,,682.0,
537,682.0,682.0,682.0,682.0,3.0
538,681.0,681.0,681.0,681.0,1.0
539,,,,681.0,
540,682.0,682.0,682.0,682.0,212.0
541,682.0,682.0,682.0,682.0,11.0
542,,,,682.0,
543,,,,682.0,
544,682.0,682.0,682.0,682.0,3.0
545,,,,682.0,
546,,,,682.0,
547,,,,682.0,
548,682.0,682.0,682.0,682.0,3.0
549,,,,682.0,
550,681.0,681.0,681.0,681.0,37.0
551,,,,681.0,
552,682.0,682.0,682.0,682.0,657.0
553,,,,682.0,
554,682.0,682.0,682.0,682.0,727.0
555,682.0,682.0,682.0,682.0,3.0
556,,,,682.0,
557,,,,682.0,
558,682.0,682.0,682.0,682.0,3.0
559,681.0,681.0,681.0,681.0,562.0
560,681.0,681.0,681.0,681.0,12.0
561,,,,681.0,
562,,,,681.0,
563,,,,681.0,
564,682.0,681.0,682.0,681.0,13.0
565,,,,681.0,
566,682.0,682.0,682.0,682.0,2.0
567,682.0,682.0,682.0,682.0,2.0
568,682.0,681.0,682.0,681.0,2.0
569,682.0,682.0,682.0,682.0,3.0
570,,,,682.0,
571,,,,682.0,
572,682.0,682.0,682.0,682.0,100.0
573,682.0,682.0,682.0,682.0,2.0
574,,,,682.0,
575,,,,682.0,
576,682.0,682.0,682.0,682.0,3.0
577,,,,682.0,
578,682.0,682.0,682.0,682.0,1.0
579,682.0,682.0,682.0,682.0,4.0
580,,,,682.0,
581,682.0,682.0,682.0,682.0,3.0
582,,,,682.0,
583,681.0,681.0,681.0,681.0,3.0
584,,,,681.0,
585,,,,681.0,
586,,,,681.0,
587,,,,681.0,
588,,,,681.0,
589,,,,681.0,
590,,,,681.0,
591,,,,681.0,
592,,,,681.0,
593,682.0,682.0,682.0,682.0,14.0
594,,,,682.0,
595,,,,682.0,
596,682.0,682.0,682.0,682.0,110.0
597,683.0,683.0,683.0,683.0,9.0
598,,,,683.0,
599,,,,683.0,
600,683.0,683.0,683.0,683.0,50.0
601,,,,683.0,
602,,,,683.0,
603,682.0,682.0,682.0,682.0,5.0
604,,,,682.0,
605,,,,682.0,
606,,,,682.0,
607,,,,682.0,
608,,,,682.0,
609,,,,682.0,
610,,,,682.0,
611,682.0,682.0,682.0,682.0,191.0
612,682.0,682.0,682.0,682.0,19.0
613,682.0,681.0,681.0,682.0,3.0
614,682.0,682.0,682.0,682.0,2.0
615,682.0,682.0,682.0,682.0,41.0
616,,,,682.0,
617,682.0,682.0,682.0,682.0,5.0
618,,,,682.0,
619,682.0,682.0,682.0,682.0,13.0
620,,,,682.0,
621,,,,682.0,
622,,,,682.0,
623,682.0,682.0,682.0,682.0,24.0
624,,,,682.0,
625,,,,682.0,
626,,,,682.0,
627,,,,682.0,
628,683.0,683.0,683.0,683.0,50.0
629,,,,683.0,
630,,,,683.0,
631,,,,683.0,
632,682.0,682.0,682.0,682.0,1.0
633,682.0,682.0,682.0,682.0,40.0
634,682.0,682.0,682.0,682.0,27.0
635,,,,682.0,
636,,,,682.0,
637,,,,682.0,
638,,,,682.0,
639,,,,682.0,
640,,,,682.0,
641,,,,682.0,
642,,,,682.0,
643,681.0,681.0,681.0,681.0,1.0
644,,,,681.0,
645,,,,681.0,
646,,,,681.0,
647,,,,681.0,
648,682.0,682.0,682.0,682.0,16.0
649,681.0,681.0,681.0,681.0,16.0
650,,,,681.0,
651,,,,681.0,
652,682.0,682.0,682.0,682.0,1.0
653,682.0,682.0,682.0,682.0,199.0
654,,,,682.0,
655,681.0,681.0,681.0,681.0,284.0
656,,,,681.0,
657,,,,681.0,
658,,,,681.0,
659,,,,681.0,
660,682.0,681.0,681.0,682.0,12.0
661,,,,682.0,
662,,,,682.0,
663,,,,682.0,
664,,,,682.0,
665,,,,682.0,
666,,,,682.0,
667,,,,682.0,
668,,,,682.0,
669,,,,682.0,
670,,,,682.0,
671,,,,682.0,
672,,,,682.0,
673,681.0,681.0,681.0,681.0,16.0
674,681.0,681.0,681.0,681.0,17.0
675,681.0,681.0,681.0,681.0,126.0
676,,,,681.0,
677,681.0,681.0,681.0,681.0,2.0
678,,,,681.0,
679,,,,681.0,
680,681.0,681.0,681.0,681.0,42.0
681,,,,681.0,
682,,,,681.0,
683,681.0,681.0,681.0,681.0,104.0
684,681.0,681.0,681.0,681.0,57.0
685,681.0,681.0,681.0,681.0,1.0
686,,,,681.0,
687,681.0,681.0,681.0,681.0,51.0
688,681.0,681.0,681.0,681.0,8.0
689,,,,681.0,
690,,,,681.0,
691,,,,681.0,
692,,,,681.0,
693,,,,681.0,
694,681.0,681.0,681.0,681.0,9.0
695,,,,681.0,
696,,,,681.0,
697,,,,681.0,
698,,,,681.0,
699,,,,681.0,
700,,,,681.0,
701,,,,681.0,
702,,,,681.0,
703,681.0,681.0,681.0,681.0,1.0
704,,,,681.0,
705,,,,681.0,
706,,,,681.0,
707,,,,681.0,
708,,,,681.0,
709,,,,681.0,
710,682.0,682.0,682.0,682.0,1.0
711,682.0,682.0,682.0,682.0,45.0
712,,,,682.0,
713,,,,682.0,
714,,,,682.0,
715,,,,682.0,
716,,,,682.0,
717,,,,682.0,
718,682.0,681.0,682.0,681.0,28.0
719,,,,681.0,
720,,,,681.0,
721,,,,681.0,
722,,,,681.0,
723,682.0,682.0,682.0,682.0,216.0
724,,,,682.0,
725,,,,682.0,
726,682.0,682.0,682.0,682.0,11.0
727,,,,682.0,
728,,,,682.0,
729,,,,682.0,
730,,,,682.0,
731,683.0,683.0,683.0,683.0,1.0
732,,,,683.0,
733,,,,683.0,
734,682.0,682.0,682.0,682.0,1.0
735,,,,682.0,
736,682.0,682.0,682.0,682.0,1.0
737,,,,682.0,
738,682.0,682.0,682.0,682.0,1.0
739,682.0,682.0,682.0,682.0,35.0
740,,,,682.0,
741,,,,682.0,
742,,,,682.0,
743,,,,682.0,
744,,,,682.0,
745,,,,682.0,
746,683.0,683.0,683.0,683.0,1.0
747,,,,683.0,
748,682.0,682.0,682.0,682.0,1.0
749,682.0,682.0,682.0,682.0,10.0
750,682.0,682.0,682.0,682.0,1.0
751,,,,682.0,
752,683.0,683.0,683.0,683.0,1.0
753,,,,683.0,
754,,,,683.0,
755,,,,683.0,
756,,,,683.0,
757,,,,683.0,
758,,,,683.0,
759,,,,683.0,
760,,,,683.0,
761,,,,683.0,
762,,,,683.0,
763,682.0,682.0,682.0,682.0,1.0
764,,,,682.0,
765,,,,682.0,
766,,,,682.0,
767,,,,682.0,
768,683.0,683.0,683.0,683.0,1.0
769,,,,683.0,
770,682.0,682.0,682.0,682.0,25.0
771,682.0,682.0,682.0,682.0,24.0
772,,,,682.0,
773,,,,682.0,
774,,,,682.0,
775,,,,682.0,
776,,,,682.0,
777,,,,682.0,
778,683.0,682.0,683.0,682.0,283.0
779,,,,682.0,
780,,,,682.0,
781,683.0,683.0,683.0,683.0,200.0
782,683.0,683.0,683.0,683.0,113.0
783,682.0,682.0,682.0,682.0,1.0
784,683.0,683.0,683.0,683.0,100.0
785,,,,683.0,
786,,,,683.0,
787,,,,683.0,
788,683.0,683.0,683.0,683.0,45.0
789,683.0,683.0,683.0,683.0,29.0
790,683.0,683.0,683.0,683.0,26.0
791,,,,683.0,
792,,,,683.0,
793,,,,683.0,
794,,,,683.0,
795,,,,683.0,
796,,,,683.0,
797,683.0,683.0,683.0,683.0,28.0
798,,,,683.0,
799,683.0,683.0,683.0,683.0,1.0
800,,,,683.0,
801,,,,683.0,
802,,,,683.0,
803,682.0,682.0,682.0,682.0,40.0
804,,,,682.0,
805,,,,682.0,
806,,,,682.0,
807,,,,682.0,
808,682.0,682.0,682.0,682.0,1.0
809,683.0,683.0,683.0,683.0,10.0
810,,,,683.0,
811,,,,683.0,
812,,,,683.0,
813,,,,683.0,
814,,,,683.0,
815,,,,683.0,
816,,,,683.0,
817,,,,683.0,
818,682.0,682.0,682.0,682.0,1.0
819,,,,682.0,
820,683.0,683.0,683.0,683.0,102.0
821,683.0,683.0,683.0,683.0,19.0
822,683.0,683.0,683.0,683.0,4.0
823,683.0,683.0,683.0,683.0,42.0
824,,,,683.0,
825,,,,683.0,
826,,,,683.0,
827,,,,683.0,
828,,,,683.0,
829,,,,683.0,
830,683.0,683.0,683.0,683.0,100.0
831,,,,683.0,
832,683.0,683.0,683.0,683.0,31.0
833,,,,683.0,
834,683.0,683.0,683.0,683.0,6.0
835,684.0,684.0,684.0,684.0,15.0
836,,,,684.0,
837,,,,684.0,
838,,,,684.0,
839,,,,684.0,
840,,,,684.0,
841,,,,684.0,
842,684.0,684.0,684.0,684.0,1.0
843,,,,684.0,
844,,,,684.0,
845,,,,684.0,
846,,,,684.0,
847,683.0,683.0,683.0,683.0,1.0
848,,,,683.0,
849,,,,683.0,
850,,,,683.0,
851,,,,683.0,
852,,,,683.0,
853,683.0,683.0,683.0,683.0,1.0
854,683.0,683.0,683.0,683.0,1.0
855,,,,683.0,
856,683.0,683.0,683.0,683.0,163.0
857,682.0,682.0,682.0,682.0,10.0
858,,,,682.0,
859,,,,682.0,
860,,,,682.0,
861,683.0,682.0,683.0,682.0,410.0
862,,,,682.0,
863,,,,682.0,
864,,,,682.0,
865,,,,682.0,
866,,,,682.0,
867,,,,682.0,
868,,,,682.0,
869,682.0,682.0,682.0,682.0,1.0
870,683.0,683.0,683.0,683.0,2.0
871,683.0,683.0,683.0,683.0,8.0
872,683.0,683.0,683.0,683.0,5.0
873,,,,683.0,
874,,,,683.0,
875,,,,683.0,
876,683.0,683.0,683.0,683.0,6.0
877,,,,683.0,
878,,,,683.0,
879,,,,683.0,
880,,,,683.0,
881,,,,683.0,
882,,,,683.0,
883,682.0,682.0,682.0,682.0,1.0
884,,,,682.0,
885,,,,682.0,
886,,,,682.0,
887,,,,682.0,
888,,,,682.0,
889,,,,682.0,
890,683.0,683.0,683.0,683.0,1.0
891,683.0,683.0,683.0,683.0,1.0
892,683.0,683.0,683.0,683.0,468.0
893,683.0,683.0,683.0,683.0,13.0
894,683.0,683.0,683.0,683.0,15.0
895,,,,683.0,
896,,,,683.0,
897,,,,683.0,
898,,,,683.0,
899,,,,683.0,
900,,,,683.0,
901,,,,683.0,
902,,,,683.0,
903,,,,683.0,
904,684.0,684.0,684.0,684.0,329.0
905,,,,684.0,
906,,,,684.0,
907,,,,684.0,
908,,,,684.0,
909,,,,684.0,
910,,,,684.0,
911,,,,684.0,
912,685.0,684.0,685.0,684.0,17.0
913,,,,684.0,
914,,,,684.0,
915,,,,684.0,
916,,,,684.0,
917,,,,684.0,
918,685.0,684.0,684.0,685.0,92.0
919,684.0,684.0,684.0,684.0,2.0
920,684.0,684.0,684.0,684.0,6.0
921,,,,684.0,
922,,,,684.0,
923,,,,684.0,
924,684.0,684.0,684.0,684.0,75.0
925,,,,684.0,
926,,,,684.0,
927,,,,684.0,
928,684.0,684.0,684.0,684.0,1.0
929,,,,684.0,
930,684.0,684.0,684.0,684.0,104.0
931,,,,684.0,
932,684.0,684.0,684.0,684.0,4.0
933,,,,684.0,
934,684.0,684.0,684.0,684.0,1.0
935,,,,684.0,
936,,,,684.0,
937,,,,684.0,
938,,,,684.0,
939,,,,684.0,
940,684.0,684.0,684.0,684.0,26.0
941,,,,684.0,
942,684.0,684.0,684.0,684.0,6.0
943,,,,684.0,
944,,,,684.0,
945,,,,684.0,
946,,,,684.0,
947,,,,684.0,
948,,,,684.0,
949,,,,684.0,
950,,,,684.0,
951,,,,684.0,
952,,,,684.0,
953,684.0,684.0,684.0,684.0,45.0
954,,,,684.0,
955,,,,684.0,
956,,,,684.0,
957,684.0,684.0,684.0,684.0,69.0
958,,,,684.0,
959,684.0,684.0,684.0,684.0,4.0
960,,,,684.0,
961,684.0,684.0,684.0,684.0,1.0
962,685.0,684.0,685.0,684.0,5.0
963,684.0,684.0,684.0,684.0,8.0
964,684.0,684.0,684.0,684.0,35.0
965,684.0,684.0,684.0,684.0,4.0
966,,,,684.0,
967,,,,684.0,
968,684.0,684.0,684.0,684.0,1.0
969,,,,684.0,
970,,,,684.0,
971,,,,684.0,
972,,,,684.0,
973,,,,684.0,
974,,,,684.0,
975,,,,684.0,
976,,,,684.0,
977,,,,684.0,
978,,,,684.0,
979,,,,684.0,
980,684.0,684.0,684.0,684.0,29.0
981,,,,684.0,
982,,,,684.0,
983,,,,684.0,
984,,,,684.0,
985,684.0,684.0,684.0,684.0,136.0
986,,,,684.0,
987,,,,684.0,
988,,,,684.0,
989,,,,684.0,
990,,,,684.0,
991,,,,684.0,
992,,,,684.0,
993,,,,684.0,
994,,,,684.0,
995,,,,684.0,
996,,,,684.0,
997,,,,684.0,
998,,,,684.0,
999,,,,684.0,
1000,,,,684.0,
1001,,,,684.0,
1002,,,,684.0,
1003,683.0,683.0,683.0,683.0,1.0
1004,684.0,684.0,684.0,684.0,1.0
1005,,,,684.0,
1006,,,,684.0,
1007,683.0,683.0,683.0,683.0,9.0
1008,,,,683.0,
1009,,,,683.0,
1010,,,,683.0,
1011,,,,683.0,
1012,,,,683.0,
1013,,,,683.0,
1014,,,,683.0,
1015,,,,683.0,
1016,,,,683.0,
1017,,,,683.0,
1018,683.0,683.0,683.0,683.0,1.0
1019,684.0,683.0,683.0,684.0,2.0
1020,,,,684.0,
1021,,,,684.0,
1022,,,,684.0,
1023,,,,684.0,
1024,,,,684.0,
1025,,,,684.0,
1026,,,,684.0,
1027,,,,684.0,
1028,,,,684.0,
